region,annee,type,nb_etab,nb_ecrans,nb_fauteuils,nb_seances,nb_entrees,recette,rme,indice_freq,tmof
NOUVELLE AQUITAINE,2007,T,236,553,104353,596483,14110801,77126218.46,5.46575764621725,2.38701581092525,13.0996756784256
NOUVELLE AQUITAINE,2008,T,232,551,104955,628375,14744018,82204748.56,5.57546447379541,2.49413226666342,12.9747334007501
NOUVELLE AQUITAINE,2009,T,232,553,105196,640562,15750426,91841733.64,5.83106346710876,2.66437857714867,13.6673014283974
NOUVELLE AQUITAINE,2010,T,232,569,107199,663883,16452971,99080811.39,6.02206199658408,2.78322271809336,13.909346660359
NOUVELLE AQUITAINE,2011,T,225,562,105467,691173,17193768,105183328.76,6.11752634791862,2.90853765603955,14.040604335886
NOUVELLE AQUITAINE,2012,T,225,578,107401,692874,15965005,97807921.55,6.12639467071886,2.70067725825774,12.8767672147624
NOUVELLE AQUITAINE,2013,T,221,581,107151,729071,15181096,93094668.21,6.13227583897763,2.56806939444288,11.6983095552561
NOUVELLE AQUITAINE,2014,T,223,589,108079,758464,16620520,100974192.16,6.07527274477574,2.81156569537047,12.3783421865377
NOUVELLE AQUITAINE,2015,T,226,611,112270,781034,16769772,104369242.41,6.22365303535433,2.83681350970873,12.224082149748
NOUVELLE AQUITAINE,2016,T,232,634,115057,831496,17782124,110063744.47,6.1895724307175,3.00806532101426,12.3748355389075
NOUVELLE AQUITAINE,2017,T,233,637,115921,863321,17764578,111727370.03,6.28933431630068,3.0050971989765,11.7778145282903
NOUVELLE AQUITAINE,2018,T,229,638,115785,882632,17225708,107912439.19,6.26461560767197,2.91394070048763,11.2090750147168
NOUVELLE AQUITAINE,2019,T,229,660,117993,892403,18325653,116197349.2,6.34069351853383,3.10000994674432,11.8628016349692
NOUVELLE AQUITAINE,2020,T,228,658,117647,441079,5531640,34675232.62,6.26852662501537,0.935745046673575,7.27308356370208
OCCITANIE,1966,T,0,617,250675,0,16554489,7136548.58473955,0.431094465358583,4.25308991188857,0.0
OCCITANIE,1967,T,0,592,243371,0,14552618,7061387.56046509,0.485231424370865,3.73878002560925,0.0
OCCITANIE,1968,T,0,548,231492,0,14309669,7191723.54285418,0.502577910282494,3.6763628805676,0.0
OCCITANIE,1969,T,0,520,223342,0,12781122,7428609.49726888,0.581217321708444,3.28365684019706,0.0
OCCITANIE,1970,T,0,494,211438,0,12535359,7938951.9434963,0.633324657354951,3.22051673747233,0.0
OCCITANIE,1971,T,0,491,207807,0,11921677,8294923.90507305,0.695784989399817,3.06285287220246,0.0
OCCITANIE,1972,T,0,471,197954,0,12666880,9733768.21956317,0.768442443566464,3.12163192882799,0.0
OCCITANIE,1973,T,0,478,193657,0,12261396,10885508.1964214,0.887787018413027,3.02170425910752,0.0
OCCITANIE,1974,T,0,472,189617,0,12360568,12815523.1211802,1.03680697530892,3.04614425393227,0.0
OCCITANIE,1975,T,0,462,181604,0,12969742,15456224.8744964,1.19171413544667,3.19626938408364,0.0
OCCITANIE,1976,T,0,469,176527,0,12553988,17297726.832704,1.37786708356771,3.09381077068098,0.0
OCCITANIE,1977,T,0,485,174090,0,12260313,16855721.3353924,1.37481982192399,3.02143736407268,0.0
OCCITANIE,1978,T,0,469,164699,0,12873781,21851057.15771,1.69733019054076,3.17262070962535,0.0
OCCITANIE,1979,T,0,468,159067,0,12834767,24004872.2705909,1.87030058828422,3.01864325339212,0.0
OCCITANIE,1980,T,0,465,152100,0,12238597,29457617.1913708,2.40694396517597,2.87842843310168,0.0
OCCITANIE,1981,T,0,486,148117,0,13603136,37044423.796072,2.72322674683779,3.19935801805951,0.0
OCCITANIE,1982,T,0,508,144664,0,15010300,45928634.6513567,3.05980790865983,3.53031269102056,0.0
OCCITANIE,1983,T,0,540,142487,0,14765400,48822885.1891206,3.30657382726649,3.47271400358387,0.0
OCCITANIE,1984,T,0,574,143417,0,14217416,49929720.5457065,3.51187026852886,3.3438321777925,0.0
OCCITANIE,1985,T,0,571,139402,0,12890007,48112510.5761506,3.73254340173365,3.03163529705894,0.0
OCCITANIE,1986,T,0,564,134982,0,12469074,49604871.429692,3.97823217904489,2.93263493650856,0.0
OCCITANIE,1987,T,0,530,123871,0,9702705,40808463.4893338,4.20588491998011,2.13450440440294,0.0
OCCITANIE,1988,T,0,494,115232,0,8605398,38221299.6610368,4.44154911781912,1.89310707681967,0.0
OCCITANIE,1989,T,0,459,104713,0,8337020,38550418.1677347,4.6240042704587,1.83406644132415,0.0
OCCITANIE,1990,T,0,442,97781,0,8581100,40876401.704509,4.76353843608857,1.88776175064095,0.0
OCCITANIE,1991,T,0,428,93295,0,8201309,40814951.3333329,4.97663813351622,1.80421137927923,0.0
OCCITANIE,1992,T,212,393,81551,257588,7987061,41067507.05,5.14175452647726,1.75707863873314,16.6915031075906
OCCITANIE,1993,T,211,391,80084,279055,9393135,48603029.63,5.17431396759442,2.06640175394135,17.8306742415096
OCCITANIE,1994,T,218,399,81183,288197,8851653,45924057.56,5.18818999795857,1.94728078372984,16.3798013440069
OCCITANIE,1995,T,217,396,80133,296615,9506529,49387576.83,5.19512188202445,1.96118671393663,16.9852898886922
OCCITANIE,1996,T,216,404,82812,307988,9806980,50567339.9,5.15626012289206,2.02316943227567,16.941754657325
OCCITANIE,1997,T,220,418,84909,337317,10892461,56405085.98,5.1783601501993,2.24710299576984,16.8883688081309
OCCITANIE,1998,T,215,441,88968,383170,13097752,67758525.98,5.1732943164598,2.70205215855723,18.0128357843957
OCCITANIE,1999,T,222,457,90656,406811,11983614,60727126.37,5.06751355392455,2.47220668676706,15.5618880928632
OCCITANIE,2000,T,220,468,91331,418697,12610742,63743727.39,5.05471663681645,2.60158251905428,16.2847560781987
OCCITANIE,2001,T,223,485,94189,443225,14295599,72743910.06,5.08855278187364,2.94916670706687,17.245209241549
OCCITANIE,2002,T,222,485,93817,453504,14564324,75418791.84,5.17832422843655,3.00460438570885,17.2253173842554
OCCITANIE,2003,T,222,491,94637,455733,13396646,72552521.85,5.41572284958489,2.52244996484632,15.6758918281758
OCCITANIE,2004,T,216,496,94132,502021,15415148,85201579.89,5.52713343329561,2.90251302682036,16.5357870525162
OCCITANIE,2005,T,215,488,88449,500606,13849276,77635033.59,5.60571062270692,2.39848151730504,15.4002980786218
OCCITANIE,2006,T,216,486,88370,511027,14574936,82783946.0,5.67988401458504,2.52415466425132,15.6481499693499
OCCITANIE,2007,T,217,498,90666,519850,14182144,80940834.72,5.7072354306937,2.45612913337553,14.9291369529558
OCCITANIE,2008,T,216,502,91279,552744,15045372,86998799.86,5.78242929852449,2.60562694129128,14.8718433167821
OCCITANIE,2009,T,214,503,91150,567759,16380937,97128366.16,5.9293535015732,2.83692625019808,16.0828541643472
OCCITANIE,2010,T,213,511,92552,591521,17059519,105052426.11,6.15799461344719,2.95444621188964,16.091915348479
OCCITANIE,2011,T,212,504,90591,612777,17782032,110032037.78,6.18782137946889,3.07957434685588,16.1945236561839
OCCITANIE,2012,T,215,504,91252,613397,16407047,103117022.8,6.28492274081984,2.84144810046786,14.7833819512714
OCCITANIE,2013,T,214,518,93014,621096,15752109,99808687.16,6.33621105338974,2.72802291578812,14.1038666845704
OCCITANIE,2014,T,210,518,92531,659054,17146185,107693449.81,6.28089862613753,2.96945542964072,14.6198845866955
OCCITANIE,2015,T,209,519,92506,664738,16950465,108918033.85,6.42566642567033,2.93555973700185,14.6713635900138
OCCITANIE,2016,T,209,528,92963,682340,17684331,114680268.63,6.48485196471385,3.06265403689005,14.9958258131248
OCCITANIE,2017,T,212,549,96931,708816,17230203,113960915.35,6.6140204703334,2.9840060545341,14.0138661464469
OCCITANIE,2018,T,213,552,97656,757708,16856598,111530435.9,6.61642615550303,2.91930341684584,12.8480692573561
OCCITANIE,2019,T,216,566,99191,744936,17628076,119654540.77,6.78772548802263,3.05291153643328,13.7201422315279
OCCITANIE,2020,T,216,556,97926,363602,5268979,34700596.16,6.58582927736095,0.912506093933603,8.36193194756837
PAYS DE LA LOIRE,1966,T,0,307,129435,0,9542414,4206852.12597777,0.440858269823314,3.69436299200222,0.0
PAYS DE LA LOIRE,1967,T,0,307,128727,0,8678199,4293515.88594984,0.494747341694958,3.35978057783184,0.0
PAYS DE LA LOIRE,1968,T,0,299,126057,0,8463400,4314628.24544902,0.509798455165656,3.27662075304127,0.0
PAYS DE LA LOIRE,1969,T,0,284,120749,0,7482683,4393308.70773542,0.587130138713001,2.89693437699141,0.0
PAYS DE LA LOIRE,1970,T,0,261,112569,0,7303411,4658642.4110117,0.637872140977921,2.82752889507644,0.0
PAYS DE LA LOIRE,1971,T,0,244,105285,0,6846084,4727618.12130978,0.690558006783116,2.6504739125486,0.0
PAYS DE LA LOIRE,1972,T,0,235,101798,0,7141677,5535362.98873249,0.7750788769546,2.58086603499685,0.0
PAYS DE LA LOIRE,1973,T,0,222,95806,0,6682503,3741973.48301794,0.559965851570578,2.41492929762359,0.0
PAYS DE LA LOIRE,1974,T,0,226,95687,0,6710409,6793208.39628207,1.01233894927747,2.42501399447738,0.0
PAYS DE LA LOIRE,1975,T,0,218,91906,0,6803584,7970344.85492189,1.1714920922446,2.45868566470425,0.0
PAYS DE LA LOIRE,1976,T,0,235,91100,0,6855685,9586228.51802786,1.39828894093411,2.47751397369797,0.0
PAYS DE LA LOIRE,1977,T,0,239,88031,0,6533666,10293789.0745887,1.57549973852179,2.361142440832,0.0
PAYS DE LA LOIRE,1978,T,0,240,84590,0,7065243,12215833.0500322,1.72900394933794,2.55324424329178,0.0
PAYS DE LA LOIRE,1979,T,0,239,81029,0,7282944,13668908.0229344,1.87683827075073,2.48530882153209,0.0
PAYS DE LA LOIRE,1980,T,0,246,80558,0,7051387,16776416.2894824,2.37916544496599,2.40628986233269,0.0
PAYS DE LA LOIRE,1981,T,0,243,77604,0,7840056,21162171.6057607,2.699237302101,2.67542361140023,0.0
PAYS DE LA LOIRE,1982,T,0,247,75500,0,8611380,25736848.1470584,2.98870194406221,2.93863836925906,0.0
PAYS DE LA LOIRE,1983,T,0,255,76086,0,8470159,27629702.8616205,3.26200521874743,2.89044662192644,0.0
PAYS DE LA LOIRE,1984,T,0,269,75326,0,8058808,27480949.2085609,3.41005136349705,2.75007285699758,0.0
PAYS DE LA LOIRE,1985,T,0,272,72290,0,7449205,27027792.8278835,3.62827883349747,2.54204548324153,0.0
PAYS DE LA LOIRE,1986,T,0,269,70281,0,7412422,28350505.0680872,3.82472895742947,2.52949326337242,0.0
PAYS DE LA LOIRE,1987,T,0,266,68087,0,6040064,23934190.7929163,3.96257231662029,1.97445013451951,0.0
PAYS DE LA LOIRE,1988,T,0,255,63899,0,5452731,22865441.7935039,4.19339258597799,1.78245550037942,0.0
PAYS DE LA LOIRE,1989,T,0,251,60920,0,5258201,23047079.8704813,4.38307260290608,1.71886538099379,0.0
PAYS DE LA LOIRE,1990,T,0,244,58860,0,5244994,23622503.0336337,4.50381805752733,1.71454819722034,0.0
PAYS DE LA LOIRE,1991,T,0,240,57921,0,5052074,24016887.7443301,4.75386607820783,1.6514841408707,0.0
PAYS DE LA LOIRE,1992,T,136,234,55716,155850,4704549,23138222.17,4.91826574024418,1.53788060064489,15.0325155244374
PAYS DE LA LOIRE,1993,T,134,231,54091,157701,5491125,27190794.41,4.95177115982608,1.79500619787703,17.0340384518146
PAYS DE LA LOIRE,1994,T,134,231,53496,157968,5028126,24908500.27,4.95383374839851,1.64365541372791,15.9098673543303
PAYS DE LA LOIRE,1995,T,134,237,54540,174174,5435056,27974466.07,5.14704284003698,1.68682591670363,15.9513993019082
PAYS DE LA LOIRE,1996,T,138,265,59976,206416,6054479,31025334.32,5.12436071212734,1.87907025968782,15.010769759505
PAYS DE LA LOIRE,1997,T,139,266,60218,240714,7071690,33875618.11,4.79031435342896,2.19477222808631,14.8434561732153
PAYS DE LA LOIRE,1998,T,136,264,58865,231596,8405955,41461203.21,4.93236083348055,2.60887518889307,18.7057376118386
PAYS DE LA LOIRE,1999,T,135,274,59581,254838,7431324,36193088.05,4.87034181930434,2.3063883644661,15.2386869832099
PAYS DE LA LOIRE,2000,T,135,290,63241,257878,7721910,38099383.57,4.9339326112322,2.39657473896366,15.564010267771
PAYS DE LA LOIRE,2001,T,134,293,64290,282056,9120366,46539471.92,5.10280748820826,2.83060004140207,16.2616684155282
PAYS DE LA LOIRE,2002,T,134,295,65122,281498,8883549,47103491.0,5.30232804479381,2.75710143290273,15.893061601854
PAYS DE LA LOIRE,2003,T,134,303,65643,279840,8324143,45744308.49,5.49537754096728,2.41256500467057,15.1840434423999
PAYS DE LA LOIRE,2004,T,131,285,61516,288913,9489750,54658171.34,5.7597061397824,2.75038989035538,17.2888342360292
PAYS DE LA LOIRE,2005,T,128,282,56498,287541,8345149,48381662.8,5.79757926431272,2.24421731058015,15.5782865672934
PAYS DE LA LOIRE,2006,T,129,284,56607,294088,9323600,54337351.22,5.82793676476897,2.50734702483144,16.7917995158985
PAYS DE LA LOIRE,2007,T,128,293,58445,314861,8987874,51983690.01,5.78375820689075,2.41706198608476,15.2645976257308
PAYS DE LA LOIRE,2008,T,128,299,58520,328603,9596395,55915311.08,5.82669961792944,2.58070835861226,15.7450418244504
PAYS DE LA LOIRE,2009,T,129,313,60675,337982,10199420,59235659.61,5.80774785330931,2.74287672058071,16.5030207423054
PAYS DE LA LOIRE,2010,T,128,310,59595,360009,10863553,64744724.07,5.95981112901092,2.92147853765162,16.8634075310848
PAYS DE LA LOIRE,2011,T,128,310,59595,369641,11547376,69251070.59,5.99712615143042,3.10537548352674,17.3061386668296
PAYS DE LA LOIRE,2012,T,127,308,59144,372750,10701378,64878851.66,6.06266329999744,2.87786566239399,15.8537312729692
PAYS DE LA LOIRE,2013,T,126,308,59411,375989,10009290,61353016.73,6.12960726784817,2.69174605326001,14.7172899915403
PAYS DE LA LOIRE,2014,T,126,314,59605,394252,11129660,67696926.14,6.08256911172489,2.99304130254252,15.610419573489
PAYS DE LA LOIRE,2015,T,127,325,62252,411390,11310377,69564799.95,6.15052884178839,3.04164058096357,15.3065386081236
PAYS DE LA LOIRE,2016,T,127,325,60985,428200,11679164,71555816.92,6.126792715643,3.14081654167043,15.3732927677512
PAYS DE LA LOIRE,2017,T,126,327,62270,428336,11692021,71584558.23,6.12251365525259,3.14427410749246,15.1919482714831
PAYS DE LA LOIRE,2018,T,125,327,62269,438380,11261162,69557500.93,6.17676052702199,3.02840544820079,14.3327317770866
PAYS DE LA LOIRE,2019,T,126,332,62986,437425,12047480,76221615.76,6.32676839969853,3.23986583880864,15.3845568393628
PAYS DE LA LOIRE,2020,T,125,342,64620,214809,3849113,23856922.5,6.19803120874861,1.0351218444367,10.0444473972936
PROVENCE-ALPES-COTE D'AZUR,1966,T,0,456,210773,0,23897861,11865533.7163869,0.496510282505489,7.24433133384018,0.0
PROVENCE-ALPES-COTE D'AZUR,1967,T,0,431,197570,0,20725319,11630785.0971939,0.561187265546739,6.28261574688769,0.0
PROVENCE-ALPES-COTE D'AZUR,1968,T,0,415,192236,0,20232287,11486838.0091988,0.567747877894317,6.13315939319202,0.0
PROVENCE-ALPES-COTE D'AZUR,1969,T,0,400,187121,0,18537872,11845664.4261743,0.638998069798641,5.6195191273528,0.0
PROVENCE-ALPES-COTE D'AZUR,1970,T,0,384,179875,0,18190199,12736560.9331099,0.700188103115856,5.51412649795261,0.0
PROVENCE-ALPES-COTE D'AZUR,1971,T,0,383,173461,0,17343424,13340268.7981072,0.76918310929302,5.25743747188402,0.0
PROVENCE-ALPES-COTE D'AZUR,1972,T,0,387,169877,0,18295225,15668441.9862887,0.856422481072998,4.97730382808313,0.0
PROVENCE-ALPES-COTE D'AZUR,1973,T,0,399,161459,0,17120223,16603679.357031,0.969828451243365,4.65763889077816,0.0
PROVENCE-ALPES-COTE D'AZUR,1974,T,0,403,157222,0,17199767,19261679.6527821,1.11988026656304,4.67927921800568,0.0
PROVENCE-ALPES-COTE D'AZUR,1975,T,0,421,151934,0,17717448,23245048.6845937,1.31198627954735,4.82011682033229,0.0
PROVENCE-ALPES-COTE D'AZUR,1976,T,0,430,145757,0,17125804,25979696.5349863,1.5169913503031,4.65915722863214,0.0
PROVENCE-ALPES-COTE D'AZUR,1977,T,0,430,139412,0,15976060,26876206.6720837,1.68228002849787,4.34636385153425,0.0
PROVENCE-ALPES-COTE D'AZUR,1978,T,0,443,134487,0,16850547,31016520.1377529,1.84068328094945,4.58427223979999,0.0
PROVENCE-ALPES-COTE D'AZUR,1979,T,0,446,130795,0,16664145,33254286.1803441,1.99555909891231,4.20258932126907,0.0
PROVENCE-ALPES-COTE D'AZUR,1980,T,0,437,119573,0,16369971,41007701.1145548,2.50505643012775,4.12840054584765,0.0
PROVENCE-ALPES-COTE D'AZUR,1981,T,0,451,113896,0,17397245,49479653.2394654,2.84410854934016,4.3874723879624,0.0
PROVENCE-ALPES-COTE D'AZUR,1982,T,0,466,112489,0,18498289,58600268.1578213,3.16787504821777,4.66514854576392,0.0
PROVENCE-ALPES-COTE D'AZUR,1983,T,0,496,113103,0,17633033,60453173.4549673,3.42840471375329,4.44693659274959,0.0
PROVENCE-ALPES-COTE D'AZUR,1984,T,0,533,113878,0,16664198,60924789.2773459,3.65602888763959,4.20260268752542,0.0
PROVENCE-ALPES-COTE D'AZUR,1985,T,0,534,110483,0,15197022,58948404.3923611,3.87894446638039,3.83259041326699,0.0
PROVENCE-ALPES-COTE D'AZUR,1986,T,0,535,108263,0,14841859,61724277.3461603,4.15879690988577,3.74302060748879,0.0
PROVENCE-ALPES-COTE D'AZUR,1987,T,0,522,100532,0,11893374,51899346.9254924,4.36371935929502,2.79324422234623,0.0
PROVENCE-ALPES-COTE D'AZUR,1988,T,0,491,93633,0,10529787,48344041.6557474,4.59116976868158,2.47299610258432,0.0
PROVENCE-ALPES-COTE D'AZUR,1989,T,0,452,86970,0,10231150,49293475.3652912,4.81797976375185,2.40285904646624,0.0
PROVENCE-ALPES-COTE D'AZUR,1990,T,0,435,83923,0,10569153,52091013.8966869,4.92858880903593,2.48224161626809,0.0
PROVENCE-ALPES-COTE D'AZUR,1991,T,0,413,79841,0,9833053,51113084.3309331,5.19808856307103,2.30936320776623,0.0
PROVENCE-ALPES-COTE D'AZUR,1992,T,180,375,72760,335267,9827371,52428446.78,5.33494123504648,2.30802856896593,15.9393057653927
PROVENCE-ALPES-COTE D'AZUR,1993,T,185,399,78439,354121,11220676,60159445.37,5.36148137331476,2.63525624209265,16.8606035161407
PROVENCE-ALPES-COTE D'AZUR,1994,T,179,389,74524,378883,10819524,58295429.7,5.3879846932268,2.54104281751574,15.4281480178899
PROVENCE-ALPES-COTE D'AZUR,1995,T,183,402,77013,392499,12067373,65059023.42,5.39131618953023,2.67797794614517,16.6473398684941
PROVENCE-ALPES-COTE D'AZUR,1996,T,188,401,76289,396645,12043885,64600780.48,5.36378257348024,2.67276551540328,16.7822063773495
PROVENCE-ALPES-COTE D'AZUR,1997,T,189,439,84114,430467,13440948,71848184.28,5.34546999809835,2.98280017691373,16.9893258563663
PROVENCE-ALPES-COTE D'AZUR,1998,T,190,442,85647,467050,15634737,85097112.93,5.4428234341262,3.46964338301135,18.3157860036363
PROVENCE-ALPES-COTE D'AZUR,1999,T,189,450,85322,482764,13661454,74571115.85,5.45850506468784,3.03173462229739,15.5091342427341
PROVENCE-ALPES-COTE D'AZUR,2000,T,189,438,83467,491056,14459947,80609439.6,5.57467047424171,3.20893529755217,16.3592361593482
PROVENCE-ALPES-COTE D'AZUR,2001,T,191,440,81082,499317,15860069,90225346.26,5.68883693128952,3.51964880892806,17.5648240522839
PROVENCE-ALPES-COTE D'AZUR,2002,T,191,440,79606,490629,15563342,91016056.5,5.84810489289511,3.4537994843049,17.6864415443394
PROVENCE-ALPES-COTE D'AZUR,2003,T,189,446,80013,502536,14687393,87934055.78,5.98704315871442,3.05019425855286,16.3259580667199
PROVENCE-ALPES-COTE D'AZUR,2004,T,191,451,80367,520990,16360951,99588955.1,6.08699060953119,3.39774926732502,17.9722014545147
PROVENCE-ALPES-COTE D'AZUR,2005,T,188,446,75016,523212,14483799,89295282.6,6.16518377533408,2.89214567079681,16.436861200935
PROVENCE-ALPES-COTE D'AZUR,2006,T,187,447,75021,524347,15144132,94189168.96,6.21951584679796,3.024001907357,16.9383341964606
PROVENCE-ALPES-COTE D'AZUR,2007,T,182,438,73551,520980,14346028,89757510.53,6.25661057750619,2.86463536074547,16.1594595141054
PROVENCE-ALPES-COTE D'AZUR,2008,T,186,436,72602,534014,15205451,96216333.68,6.32775270394808,3.03624617285583,16.8546191936728
PROVENCE-ALPES-COTE D'AZUR,2009,T,188,446,74901,540206,16283025,106244506.15,6.52486292626831,3.25141768822021,17.9464403566296
PROVENCE-ALPES-COTE D'AZUR,2010,T,185,450,76341,542288,17418124,119723481.85,6.87350037524133,3.47807587774465,18.9404365895052
PROVENCE-ALPES-COTE D'AZUR,2011,T,179,438,74129,550750,17723783,121726375.92,6.86796808108066,3.53911030342192,18.9249948127539
PROVENCE-ALPES-COTE D'AZUR,2012,T,182,443,74946,560591,16611281,115479903.1,6.95189631070596,3.31696431513164,17.3425471917378
PROVENCE-ALPES-COTE D'AZUR,2013,T,192,459,78432,564498,15786547,109046147.25,6.90753635041279,3.15228025208582,16.4773025454828
PROVENCE-ALPES-COTE D'AZUR,2014,T,197,470,80263,594835,17197359,116946564.73,6.80026303631854,3.43399320723717,17.0741473427549
PROVENCE-ALPES-COTE D'AZUR,2015,T,197,488,84130,617890,16817160,115524930.03,6.86946726022705,3.35807452789819,16.1268625500358
PROVENCE-ALPES-COTE D'AZUR,2016,T,197,509,86326,656372,17987574,124831246.75,6.93986008063122,3.59178446706125,16.1788692810844
PROVENCE-ALPES-COTE D'AZUR,2017,T,197,494,84194,669480,17436004,122225329.87,7.00993931120915,3.48164618168174,15.3218249020389
